game_id,play_id,n_defenders,num_frames_output,corridor_len,dacs_mean,dacs_max,dacs_final,dacs_final_lo,dacs_final_hi,peak_collapse_rate,time_to_50pct,top_contributor_nfl_id,top_contributor_ps_pct,ce_mean_norm,ce_final_norm,bfoi,coverage_intensity,eaepa_model,eaepa_realized,baseline_epa,expected_epa_coverage,actual_epa,dvi,prob_catch,prob_incomplete,prob_interception,pursuit_eff_mean,pursuit_eff_min,hrt_mean,hrt_min,arrival_mean,arrival_min,pass_result,route_of_targeted_receiver,pass_length,pass_location_type
2023091000,185,6,9,16.298641689755517,0.0,0.0,0.0,0.0,0.0,0.0,,46123,0.0,0.0,0.0,0.0,0.10438034034985302,-0.23356757618269464,-0.5881476104259491,0.39122435450553894,0.6247919306882336,0.979371964931488,0.1601999813647745,0.898274202979,0.08138063761680002,0.020345159404200005,0.8214681718082809,0.3694090592965172,0.20000000000000004,0.2,,,C,IN,11,INSIDE_BOX
2023091000,661,7,10,16.486138364781215,0.0,0.0,0.0,0.0,0.0,0.0,,54523,0.0,0.0,0.0,0.0,0.27167615484523167,0.14383364190162798,4.55764377117157,0.371609091758728,0.22777544985710005,-4.186034679412842,0.08886593910351785,0.7456022928731826,0.2035181657014539,0.050879541425363474,0.7587526026376931,0.6061594258462158,0.55,0.2,,,IN,IN,12,INSIDE_BOX
2023091000,842,7,10,23.278790275319295,0.0,0.0,0.0,0.0,0.0,0.0,,46123,0.0,0.0,0.0,0.0,0.23225958454880188,0.4089750184421196,1.6282480359077454,0.7274651527404785,0.31849013429835893,-0.9007828831672668,0.10286412557043506,0.7804864471009872,0.17561084231921031,0.04390271057980258,0.7632336711388495,0.5737467307701214,0.46666666666666673,0.2,,,I,IN,17,OUTSIDE_RIGHT
2023091000,877,7,8,19.17288824369564,0.0,0.0,0.0,0.0,0.0,0.0,,46215,0.0,0.0,0.0,0.0,0.35,-0.0013551589230011984,0.9496456906199455,0.05104201287031174,0.052397171793312936,-0.8986036777496338,0.06566785572730875,0.6781609195402298,0.25747126436781603,0.06436781609195401,1.0,1.0,0.30000000000000004,0.30000000000000004,,,C,FLAT,1,OUTSIDE_LEFT
2023091000,927,6,7,11.611550671572422,0.0,0.0,0.0,0.0,0.0,0.0,,52472,0.0,0.0,0.0,0.0,0.1576076194073854,-0.19593716478809475,0.960099458694458,0.29907333850860596,0.4950105032967007,-0.661026120185852,0.13400939750505395,0.8483670092659199,0.12130639258726425,0.030326598146816063,0.7001378004301941,0.40027560086038816,0.2,0.2,,,I,HITCH,6,INSIDE_BOX
2023091000,1046,7,8,13.356209158394192,0.0,0.0,0.0,0.0,0.0,0.0,,43350,0.0,0.0,0.0,0.0,0.2905113795615687,-0.024639606090776978,0.4150897115468979,0.16037632524967194,0.1850159313404489,-0.25471338629722595,0.08274034406999826,0.7291592037765391,0.21667263697876868,0.05416815924469217,1.0,1.0,0.20000000000000004,0.2,,,C,SLANT,9,INSIDE_BOX
2023091000,1193,7,9,14.17942893114935,0.0,0.0,0.0,0.0,0.0,0.0,,48027,0.0,0.0,0.0,0.0,0.17280153450265698,-0.06734703175113232,-1.1159066259860992,0.39122435450553894,0.45857138625667127,1.5071309804916382,0.12715737125606913,0.8343544181779519,0.1325164654576385,0.03312911636440963,0.8517820314157588,0.4438805615703538,0.25,0.2,,,C,IN,11,INSIDE_BOX
2023091000,1240,7,8,9.947346117433913,0.0,0.0,0.0,0.0,0.0,0.0,,48027,0.0,0.0,0.0,0.0,0.17741821561731755,-0.1484785050714762,-0.6343685388565063,0.29907333850860596,0.44755184358008215,0.9334418773651123,0.12512856002617623,0.8301168746245823,0.1359065003003341,0.033976625075083526,,,,,,,C,SLANT,6,INSIDE_BOX
2023091000,1300,7,8,10.521789030809797,0.0,0.0,0.0,0.0,0.0,0.0,,52272,0.0,0.0,0.0,0.0,0.21316647220660204,-0.3195772520768738,0.293822780251503,0.043464675545692444,0.36304192762256626,-0.25035810470581055,0.1102379651501525,0.797618751964521,0.16190499842838318,0.040476249607095796,0.6241538045696741,0.6241538045696741,0.7000000000000001,0.7000000000000001,,,C,IN,3,INSIDE_BOX
2023091000,1325,7,14,24.37784154110151,0.0,0.0,0.0,0.0,0.0,0.0,,54523,0.0,0.0,0.0,0.0,0.16822140246093711,-0.30915148597288544,-1.8185152858495712,0.16037632524967194,0.4695278112225574,1.9788916110992432,0.12919450099141125,0.8385676899392931,0.1291458480485655,0.03228646201214137,0.7991835887456853,0.4828464504950254,0.5666666666666667,0.2,,,C,OUT,9,INSIDE_BOX
