game_id,play_id,n_defenders,num_frames_output,corridor_len,dacs_mean,dacs_max,dacs_final,dacs_final_lo,dacs_final_hi,peak_collapse_rate,time_to_50pct,top_contributor_nfl_id,top_contributor_ps_pct,ce_mean_norm,ce_final_norm,bfoi,coverage_intensity,eaepa_model,eaepa_realized,baseline_epa,expected_epa_coverage,actual_epa,dvi,prob_catch,prob_incomplete,prob_interception,pursuit_eff_mean,pursuit_eff_min,hrt_mean,hrt_min,arrival_mean,arrival_min,pass_result,route_of_targeted_receiver,pass_length,pass_location_type
2023091003,81,7,12,23.311534266195206,0.0,0.0,0.0,0.0,0.0,0.0,,44926,0.0,0.0,0.0,0.0,0.22677896650500193,0.04231277538501266,1.3298852443695068,0.3735501766204834,0.33123740123547074,-0.9563350677490234,0.10494037300426988,0.7853883836348142,0.1716892930921486,0.04292232327303715,0.9341727330579735,0.8025181991739205,0.2,0.2,,,I,OUT,13,INSIDE_BOX
2023091003,143,7,5,8.13974133792117,0.0,0.0,0.0,0.0,0.0,0.0,,46304,0.0,0.0,0.0,0.0,0.35,0.24667616671529302,0.8675175905227661,0.29907333850860596,0.052397171793312936,-0.5684442520141602,0.06566785572730875,0.6781609195402298,0.25747126436781603,0.06436781609195401,1.0,1.0,0.2,0.2,,,I,HITCH,6,INSIDE_BOX
2023091003,166,7,7,10.001802660939397,0.0,0.0,0.0,0.0,0.0,0.0,,52493,0.0,0.0,0.0,0.0,0.2910062663167997,-0.08139290242387542,0.30600715428590775,0.10250460356473923,0.18389750598861465,-0.20350255072116852,0.08258418584352964,0.7287291154980428,0.2170167076015657,0.05425417690039142,0.9192809364014091,0.8385618728028181,0.2,0.2,,,C,HITCH,4,INSIDE_BOX
2023091003,191,7,12,26.20506296068494,0.0,0.0,0.0,0.0,0.0,0.0,,55137,0.0,0.0,0.0,0.0,0.29644626143318487,-0.0691157017130184,1.9712508842349052,0.10250460356473923,0.17162030527775762,-1.868746280670166,0.0808836218970501,0.7240079420108486,0.22079364639132093,0.05519841159783023,1.0,1.0,0.2,0.2,,,I,HITCH,4,INSIDE_BOX
2023091003,263,7,7,11.974829517700778,0.0,0.0,0.0,0.0,0.0,0.0,,54466,0.0,0.0,0.0,0.0,0.33859714132281576,-0.03407129597432873,-0.02858215570449829,0.043464675545692444,0.07753597152002117,0.07204683125019073,0.06868031445145967,0.6878279957381991,0.24973760340944068,0.06243440085236017,0.9015588708780682,0.8031177417561364,0.25,0.2,,,C,HITCH,3,INSIDE_BOX
2023091003,358,7,11,20.893810922039723,0.0,0.0,0.0,0.0,0.0,0.0,,55137,0.0,0.0,0.0,0.0,0.19644256714327016,-0.24202216579999342,-0.5860678404569626,0.16037632524967194,0.40239849104966535,0.7464441657066345,0.11702540501725862,0.8127532413465164,0.14979740692278679,0.037449351730696696,0.9017244283775074,0.762658169448845,0.2,0.2,,,C,OUT,9,INSIDE_BOX
2023091003,410,7,17,35.051732165100795,0.0,0.0,0.0,0.0,0.0,0.0,,54704,0.0,0.0,0.0,0.0,0.29412188949770557,-0.01958477080885812,-1.2099144458770752,0.15727746486663818,0.1768622356754963,1.3671919107437134,0.08160664859933613,0.726023716078437,0.2191810271372505,0.05479525678431262,0.8715781736723509,0.8698259410649344,0.2,0.2,0.7000000000000001,0.7000000000000001,C,GO,24,INSIDE_BOX
2023091003,529,7,12,29.375757681086753,0.041666666666666664,0.5,0.0,0.0,0.0,5.0,,54980,0.0,-4.282866901928288e-14,0.0,0.00041666666666666664,0.3103680637260613,0.5880586742288954,-2.256335139274597,0.7284008264541626,0.1403421522252672,2.9847359657287598,0.07666397670551219,0.7119799895160078,0.23041600838719373,0.05760400209679843,0.9438566781392546,0.8877133562785092,0.5,0.2,,,C,HITCH,9,OUTSIDE_LEFT
2023091003,662,7,9,19.162005028555328,0.0,0.0,0.0,0.0,0.0,0.0,,44926,0.0,0.0,0.0,0.0,0.330898881290247,-0.10024070427564225,-0.30474187806248665,-0.005658257752656937,0.09458244652298531,0.2990836203098297,0.07078259572815888,0.6943831843133065,0.24449345254935473,0.06112336313733868,0.86344776706212,0.86344776706212,0.2,0.2,,,C,FLAT,2,INSIDE_BOX
2023091003,687,6,7,16.157207481109893,0.0,0.0,0.0,0.0,0.0,0.0,,53462,0.0,0.0,0.0,0.0,0.22712466496325573,-0.5001950270260198,-1.3429981917142868,-0.16976265609264374,0.33043237093337613,1.173235535621643,0.10480845526360383,0.7850788108088789,0.17193695135289705,0.04298423783822426,0.34003912703807937,0.34003912703807937,,,,,C,CROSS,2,OUTSIDE_RIGHT
