game_id,play_id,n_defenders,num_frames_output,corridor_len,dacs_mean,dacs_max,dacs_final,dacs_final_lo,dacs_final_hi,peak_collapse_rate,time_to_50pct,top_contributor_nfl_id,top_contributor_ps_pct,ce_mean_norm,ce_final_norm,bfoi,coverage_intensity,eaepa_model,eaepa_realized,baseline_epa,expected_epa_coverage,actual_epa,dvi,prob_catch,prob_incomplete,prob_interception,pursuit_eff_mean,pursuit_eff_min,hrt_mean,hrt_min,arrival_mean,arrival_min,pass_result,route_of_targeted_receiver,expected_points_added,pass_length,pass_location_type,team_coverage_man_zone
2023120307,146,6,23,39.693024984690545,0.0,0.0,0.0,0.0,0.0,0.0,,54502,0.0,0.0,0.0,0.0,0.24442210529060612,1.610144910344311,1.3833481669425964,0.69549161195755,-0.914653298386761,-0.6878565549850464,0.10094813839411865,0.15769714902205098,0.7793219933216873,0.06298085765626173,0.9623475549040085,0.9345174519435845,0.2,0.2,2.1,2.1,I,GO,-0.6878565549850464,31,INSIDE_BOX,ZONE_COVERAGE
2023120307,169,7,28,45.420444219434216,0.0,0.0,0.0,0.0,0.0,0.0,,54502,0.0,0.0,0.0,0.0,0.2841793818236198,1.2169553151675365,1.5401833653450012,0.5830411314964294,-0.6339141836711072,-0.9571422338485718,0.11519355487237065,0.1942870947505978,0.8007131353140217,0.004999769935380536,0.9965965675062165,0.9863862700248659,0.6,0.2,2.8000000000000003,2.8000000000000003,I,POST,-0.9571422338485718,44,INSIDE_BOX,ZONE_COVERAGE
2023120307,233,6,8,12.626039239849357,0.0,0.0,0.0,0.0,0.0,0.0,,46175,0.0,0.0,0.0,0.0,0.35,-0.298607953056338,-1.350165605545044,0.29907333850860596,0.597681291564944,1.64923894405365,0.13789809316441812,0.8523246589657635,0.14335847808828253,0.004316862945954018,1.0,1.0,,,,,C,HITCH,1.64923894405365,6,INSIDE_BOX,ZONE_COVERAGE
2023120307,265,6,10,18.40432725722504,0.0,0.0,0.0,0.0,0.0,0.0,,53438,0.0,0.0,0.0,0.0,0.33353795726536317,-0.4691906843607065,-0.11621781066060066,-0.005658257752656937,0.46353242660804955,0.11055955290794373,0.10689980606796866,0.7788836563087463,0.21762540013856366,0.0034909435526900173,1.0,1.0,0.2,0.2,,,C,FLAT,0.11055955290794373,2,INSIDE_BOX,MAN_COVERAGE
2023120307,345,6,23,24.26375926593565,0.0,0.0,0.0,0.0,0.0,0.0,,53438,0.0,0.0,0.0,0.0,0.14527446539260536,0.34874381575711866,1.2293378710746765,0.3370947241783142,-0.011649091578804463,-0.8922431468963623,0.052330756525145274,0.5519741650229506,0.43051539889316115,0.017510436083888203,0.965353821557928,0.8267691077896396,0.8,0.2,,,I,FLAT,-0.8922431468963623,3,OUTSIDE_LEFT,MAN_COVERAGE
2023120307,495,7,29,51.75490502804868,0.0,0.0,0.0,0.0,0.0,0.0,,48447,0.0,0.0,0.0,0.0,0.35,-0.7579579826837874,-3.681896597146988,-0.3562127649784088,0.4017452177053786,3.325683832168579,0.09479576413213542,0.7439336267292224,0.25352898535236,0.002537387918417667,1.0,1.0,1.9000000000000001,1.9000000000000001,,,C,GO,3.325683832168579,49,INSIDE_BOX,ZONE_COVERAGE
2023120307,559,7,11,21.726298765861458,0.0,0.0,0.0,0.0,0.0,0.0,,54580,0.0,0.0,0.0,0.0,0.28519575268767866,0.07684933490550969,-0.06590530276298523,0.29907333850860596,0.22222400360309627,0.3649786412715912,0.06966566096626749,0.6494437032464384,0.3471914025907917,0.00336489416276988,1.0,1.0,0.2,0.2,,,C,OUT,0.3649786412715912,6,INSIDE_BOX,ZONE_COVERAGE
2023120307,672,7,12,30.458184587723174,0.0,0.0,0.0,0.0,0.0,0.0,,54580,0.0,0.0,0.0,0.0,0.35,-0.26834569056857877,1.9426489025354385,0.22719527781009674,0.4955409683786755,-1.7154536247253418,0.11699754415596075,0.8062218768414633,0.18508563349683627,0.00869248966170042,0.7195727852616466,0.7195727852616466,0.8,0.8,,,I,POST,-1.7154536247253418,7,OUTSIDE_RIGHT,MAN_COVERAGE
2023120307,719,5,19,35.29102070871655,0.0,0.0,0.0,0.0,0.0,0.0,,54580,0.0,0.0,0.0,0.0,0.23261512291531913,-0.3060193748010755,0.42341260612010956,0.043464675545692444,0.34948405034676794,-0.3799479305744171,0.08759425212621048,0.7229669430905699,0.2709197602882881,0.00611329662114203,1.0,1.0,,,,,I,GO,-0.3799479305744171,3,INSIDE_BOX,MAN_COVERAGE
2023120307,808,7,8,11.50614715388204,0.0,0.0,0.0,0.0,0.0,0.0,,54468,0.0,0.0,0.0,0.0,0.24625958968663075,-0.48988702615465696,-0.8875264972448349,-0.16976265609264374,0.3201243700620132,0.7177638411521912,0.09089483994627971,0.7420643581860966,0.2340700183698349,0.023865623444068475,0.8674192352445657,0.8674192352445657,,,,,C,CROSS,0.7177638411521912,2,OUTSIDE_RIGHT,ZONE_COVERAGE
